Knox College,14,40.9416833,-90.3713045
Syracuse University,12,43.0391534,-76.1351158
"Research Laboratory, Eli Lilly & Co",1,1.56502,1.56502
Brown University,4,41.8267175,-71.4025625
Pomona College,1,34.09718,-117.71166
Eli Lilly Si Co,1,39.775734,-86.176597
North China Union College,1,32.054967,118.765088
Wesleyan University,20,41.5566104,-72.6569041
Washington University Medical College,1,38.9119546,-77.0770167
Long Island College Hospital,2,40.69061,-73.99764
St. Bernard College,1,34.52731,-86.16498
Lake Forest College,7,42.249058,-87.828913
Dalhousie University,10,44.6369358,-63.5895754
Howard University,5,38.9226843,-77.0194377
Kyoto Imperial University,2,35.0262444,135.7808218
U.S. Bureau of Fisheries,1,8.1516033,123.8503826
University Medical College,1,9.9276477,78.1368453
Trinity College,3,41.747078,-72.690375
Cornell Medical College,2,40.7653332,-73.9556543
University of Alabama,1,33.2144445,-87.5474349
Dept of Public Health,1,34.443387,-119.7817586
Miami University,1,39.5105334,-84.7308768
Heidelberg University,1,41.1167667,-83.1683745
"Hygienic Laboratory, United States Public Health Service",6,-80.211693,-80.211693
Phillipine Academy,1,14.6103568,120.9796602
St Bernard College,1,-37.7489849,144.8837017
Maryville College,1,35.75147,-83.96296
State Hospital for Mental Diseases,1,-81.033798,-81.033798
Boston University of Medicine,1,42.3382267,-71.1030654
Pennsylvania Hospital,1,39.945326,-75.1556326
West Virginia University,5,39.6361396,-79.9559358
University of Richmond,1,33.4768,-82.02401
Oberlin College,30,41.2948457,-82.2233319
Bridgewater College,1,38.3789235,-78.9670039
University of Michigan,19,42.84031,-84.47982
Kansas University,1,38.8134,-97.60949
University of Pennsylvania,78,39.9522188,-75.1932137
Sweet Briar College,6,37.5557,-79.07975
City Laboratory,1,48.505655,5.358401
University of Rochester,3,43.1305531,-77.6260033
Bellevue Medical College,1,41.1370424,-95.9481649
University of London,2,51.521,-0.1253
Vassar College,15,41.68704,-73.89541
University of Minnesota,6,44.97441,-93.233
Illinois University,2,40.03948,-88.27755
Notre Dame College,2,39.35151,-76.62029
"University of Nebraska, College of Medince",1,40.8321382,-96.6607216
Kyushu Imperial University,1,130.818985,130.818985
Watertown Arsenal,1,43.9728456,-75.9671252
Southwestern College,3,32.6406849,-116.9980806
Transylvania College,1,38.0527604,-84.4936221
University of Kentucky,1,38.0306511,-84.5039697
Temple University,1,39.9820942,-75.1546786
Creighton University,1,41.2650114,-95.9477073
Harvard Medical School,6,42.3366043,-71.1042154
University of Wisconsin,27,43.07388,-89.41095
Johns Hopkins University Medical School,3,39.2988678,-76.5922432
"University College, London",1,51.5245592,-0.1340401
Emory University,3,33.7920794,-84.3239795
US Dept of Agriculture,2,29.8907513,-97.9386375
Hartford High School,1,41.76538,-72.70093
Randalph-Macon College,1,37.7609159,-77.4771555
North Dakota Agricultural College,1,46.8206977,-100.7827515
Harvard College,2,42.3744537,-71.1170743
Doane College,8,40.6229514,-96.9503546
St. Vincent's Archabbey,1,-61.19632,-61.19632
The Mayo Foundation,1,44.0551481,-92.4351025
Western State Normal School,2,82.076332,82.076332
De Pauw University,5,64.8890888,-147.8068053
Alfred University,1,42.253424,-77.787959
Butler college,1,31.83487,-86.63053
University of Tennessee,1,35.9544013,-83.9294564
Notre Dame College of Maryland,2,39.35151,-76.62029
New York University,8,40.7295134,-73.9964609
St. Vincent College,2,41.2019514,-73.2016214
"Barnard College, Columbia University",1,40.8093953,-73.963384
Cornell University Medical College,30,40.7653332,-73.9556543
The Wistar Institute,1,39.9511819,-75.1958967
Harvard University,53,42.3770029,-71.1166601
Harvard Universtiy,1,42.3770029,-71.1166601
Pennsylvania State College,1,40.7933949,-77.8600012
University of Cincinnati,22,39.1329219,-84.5149504
Mount Holyoke College,55,42.2567291,-72.5757671
Morris High School,1,41.3653096,-88.433679
Rutgers College,5,40.7413871,-74.1742202
Illionis Wesleyan University,1,40.4909408,-88.9902736
St Norbert's College,1,27.5666263,81.6336107
Women's College of University of Delaware,1,39.675512,-75.7499703
The University of Chicago,1,41.7886079,-87.5987133
Hunter College,13,40.76843,-73.96458
New York City,1,40.7143528,-74.0059731
"Crocker Laboratory, Columbia University",1,-73.961868,-73.961868
American Museum of Natural History,4,40.7813241,-73.9739882
MIT,7,31.04179,31.33116
University of Nebraska,1,42.02871,-103.73095
University of Maryland,2,39.32898,-76.62057
Vanderbilt University,1,36.14811,-86.80305
Guilford College,1,36.0918026,-79.8872571
University of Pennyslvania,1,39.9522188,-75.1932137
College of the City of New York,8,40.728606,-73.9957205
Barnard College,20,40.8093953,-73.963384
Bryn Mawr College,18,40.0266576,-75.3143902
Ursinus College,1,40.1942068,-75.4580225
College of William and Mary,1,37.2723284,-76.7169032
Baylor University Medical College,1,32.7811446,-97.0175879
Harvard Observatory,1,42.505365,-71.5577316
Hastings-on-Hudson,2,40.99454,-73.87875
Smith College,27,42.3180957,-72.6372341
Wistar Institute,3,39.9511819,-75.1958967
Mississippi College,2,32.3360544,-90.3319361
Hamline University,1,44.9659669,-93.16535
Department of of Agriculture,1,40.286895,-76.88131
"Baylor University, Medical College",1,32.7811446,-97.0175879
Coe College,1,41.98625,-91.65727
Army Medical School,1,42.2759186,-71.7588159
Bowdoin College,7,43.9067324,-69.9637933
NY Homoeopathic Medical College,1,28.5841449,77.2307968
Texas Christian University,2,32.70985,-97.36835
Missouri Botanical Garden,2,38.6127672,-90.2593798
Union College,3,39.56755,-84.81607
Goucher College,27,39.4087187,-76.5965617
Bushwick High School,1,40.6970473,-73.9118035
University of Vermont,3,44.13878,-72.65998
University of Buffalo,2,43.0288001,-78.6909263
Johns Hopkins University,45,39.3249281,-76.6233538
Peking Union Medical College,2,39.121646,117.183035
Johns Hopkins Medical School,2,39.2895368,-76.6071495
New York Hosptial Medical College,1,43.1230693,-77.6249723
Shorter College,3,34.2468985,-85.1644445
"Kings College, University of London",1,51.5033351,-0.0897397
University of Southern California,1,34.0218,-118.28664
Franklin and Marshall College,3,40.04748,-76.317913
Simmons College,7,42.3390666,-71.1006594
University of Maine,2,44.897732,-68.6687076
Johns Hopkins Hospital,1,39.2972225,-76.5921276
Osaka Medical College,1,34.8518126,135.6254204
