Syracuse University,3,43.0391534,-76.1351158
Misaki Marine Biological Station,1,13.22831,80.32357
Caldwell High School,1,39.75063,-81.5179
"The University of Chicago, Medical School",1,41.8709165,-87.6716433
Trinity College,12,41.747078,-72.690375
University of Alabama,4,33.2144445,-87.5474349
Wright Junior College,1,38.4552597,-122.7232439
"University of North Carolina, Women's College",1,35.603819,-77.410012
College Ste.-MarieCollege Ste.-MarieCollege Ste.-Marie,1,46.4937891,-84.3598161
Washington and Jefferson College,6,40.1714316,-80.2399309
The Arlington Chemical Company,1,38.890511,-77.086288
University of Berlin,2,52.5254031,13.3806116
University of Pittsburgh,26,40.4443533,-79.960835
State Teachers College at Montclair,1,40.8259007,-74.2090053
"University of Texas, Medical Branch",1,29.30771,-94.772757
University of Rochester,25,43.1305531,-77.6260033
New Jersey College for Women,8,40.4821992,-74.4295074
"School of Dentistry, University of Pittsburgh",1,40.4427419,-79.9632398
Reed College,2,45.48096,-122.63028
Villanova College,6,-27.4955765,153.0519426
"Extension Division, College of Frestry, Syracuse University",1,43.0391534,-76.1351158
"United States Public Health Service, National Institute of Health",1,37.167931,-95.845016
"Syracuse University, Medical College",1,43.0462667,-76.1402238
Great Falls Normal College,3,47.4941836,-111.2833449
University of Minnesota,16,44.97441,-93.233
Fisheries Service of the British Government in the Near East,1,39.965141,-82.961937
New York University,43,40.7295134,-73.9964609
Washington and Lee University,1,37.7915097,-79.4445139
East Carolina Teachers College,1,35.308598,-83.194652
Berea College,1,37.5722323,-84.2898841
college of the City of New York,1,40.728606,-73.9957205
Boston College,1,42.33565,-71.17116
Mount Sinai Hospital,2,41.50977,-81.61624
Vanderbilt University,1,36.14811,-86.80305
"Botany School, Cambridge University",1,52.20525,0.11779
"State Natural History Survey, University of Illinois",1,40.1008635,-88.2294768
Pennsylvania College for Women,10,40.4475765,-79.9234461
University of New Hampshire,1,43.138948,-70.9370252
Montreal University,1,45.5056156,-73.6137592
"University of Cincinnati, Medical College",2,39.1325872,-84.5152048
Rochester University,1,43.12923,-77.62806
Lancaster General Hospital,1,40.0474084,-76.305357
Ohio University,2,39.3243417,-82.1014242
Rutgers University,6,40.74216,-74.17356
Radcliffe College,14,51.5155148,-0.1388137
University of Western Ontario Medical School,1,43.0108745,-81.2750563
Milton Academy,4,42.2551731,-71.0718226
North Carolina State College,1,35.7846633,-78.6820946
"Dept of Embryology, Carnegie Institution of Washington",2,38.9072309,-77.0364641
"Johns Hopkins University, Medical School",1,39.2988678,-76.5922432
